	zeit	Soll Temp	Ist Temp	Heizung	temp erreicht	Pumpe
5173144	5173	88	86	0	1	0
5173910	5174	88	86	0	1	0
5174675	5175	88	86	0	1	0
5175441	5175	88	86	0	1	0
5176206	5176	88	86	0	1	0
5176972	5177	88	86	0	1	0
5177737	5178	88	86	0	1	0
5178503	5179	88	86	0	1	0
5179268	5179	88	86	0	1	0
5180034	5180	88	86	0	1	0
5180800	5181	88	86	0	1	0
5181564	5182	88	86	0	1	0
5182330	5182	88	86	0	1	0
5183095	5183	88	86	0	1	0
5183861	5184	88	86	0	1	0
5184626	5185	88	86	0	1	0
5185392	5185	88	86	0	1	0
5186157	5186	88	86	0	1	0
5186923	5187	88	86	0	1	0
5187688	5188	88	86	0	1	0
5188454	5188	88	86	0	1	0
5189219	5189	88	86	0	1	0
5189985	5190	88	86	0	1	0
5190751	5191	88	86	0	1	0
5191516	5192	88	86	0	1	0
5192282	5192	88	86	0	1	0
5193047	5193	88	86	0	1	0
5193812	5194	88	86	0	1	0
5194577	5195	88	86	0	1	0
5195343	5195	88	86	0	1	0
5196108	5196	88	86	0	1	0
5196874	5197	88	86	0	1	0
5197639	5198	88	86	0	1	0
5198405	5198	88	86	0	1	0
5199170	5199	88	86	0	1	0
5199936	5200	88	86	0	1	0
5200702	5201	88	86	0	1	0
5201467	5201	88	86	0	1	0
5202233	5202	88	86	0	1	0
5202998	5203	88	86	0	1	0
5203764	5204	88	86	0	1	0
5204529	5205	88	86	0	1	0
5205295	5205	88	86	0	1	0
5206060	5206	88	86	0	1	0
5206825	5207	88	86	0	1	0
5207590	5208	88	86	0	1	0
5208356	5208	88	86	0	1	0
5209121	5209	88	86	0	1	0
5209887	5210	88	86	0	1	0
5210653	5211	88	86	0	1	0
5211418	5211	88	86	0	1	0
5212184	5212	88	86	0	1	0
5212949	5213	88	86	0	1	0
5213715	5214	88	86	0	1	0
5214480	5214	88	86	0	1	0
5215246	5215	88	86	0	1	0
5216011	5216	88	86	0	1	0
5216777	5217	88	86	0	1	0
5217542	5218	88	86	0	1	0
5218308	5218	88	86	0	1	0
5219073	5219	88	86	0	1	0
5219838	5220	88	86	0	1	0
5220604	5221	88	86	0	1	0
5221369	5221	88	86	0	1	0
5222135	5222	88	86	0	1	0
5222900	5223	88	86	0	1	0
5223666	5224	88	86	0	1	0
5224431	5224	88	86	0	1	0
5225197	5225	88	86	0	1	0
5225962	5226	88	86	0	1	0
5226728	5227	88	86	0	1	0
5227493	5227	88	86	0	1	0
5228259	5228	88	86	0	1	0
5229024	5229	88	86	0	1	0
5229790	5230	88	86	0	1	0
5230556	5231	88	86	0	1	0
5231321	5231	88	86	0	1	0
5232087	5232	88	86	0	1	0
5232851	5233	88	86	0	1	0
5233617	5234	88	86	0	1	0
5234382	5234	88	86	0	1	0
5235148	5235	88	86	0	1	0
5235913	5236	88	86	0	1	0
5236679	5237	88	86	0	1	0
5237444	5237	88	86	0	1	0
5238210	5238	88	86	0	1	0
5238976	5239	88	86	0	1	0
5239741	5240	88	86	0	1	0
5240507	5241	88	86	0	1	0
5241272	5241	88	86	0	1	0
5242038	5242	88	86	0	1	0
5242803	5243	88	86	0	1	0
5243569	5244	88	86	0	1	0
5244334	5244	88	86	0	1	0
5245100	5245	88	86	0	1	0
5245864	5246	88	86	0	1	0
5246630	5247	88	86	0	1	0
5247395	5247	88	86	0	1	0
5248161	5248	88	86	0	1	0
5248927	5249	88	86	0	1	0
5249692	5250	88	86	0	1	0
5250458	5250	88	86	0	1	0
5251223	5251	88	86	0	1	0
5251989	5252	88	86	0	1	0
5252754	5253	88	86	0	1	0
5253520	5254	88	86	0	1	0
5254285	5254	88	86	0	1	0
5255051	5255	88	86	0	1	0
5255816	5256	88	86	0	1	0
5256582	5257	88	86	0	1	0
5257347	5257	88	86	0	1	0
5258113	5258	88	86	0	1	0
5258878	5259	88	86	0	1	0
5259643	5260	88	86	0	1	0
5260409	5260	88	86	0	1	0
5261174	5261	88	86	0	1	0
5261940	5262	88	86	0	1	0
5262705	5263	88	86	0	1	0
5263471	5263	88	86	0	1	0
5264236	5264	88	86	0	1	0
5265002	5265	88	86	0	1	0
5265767	5266	88	86	0	1	0
5266533	5267	88	86	0	1	0
5267298	5267	88	86	0	1	0
5268064	5268	88	86	0	1	0
5268830	5269	88	86	0	1	0
5269595	5270	88	86	0	1	0
5270361	5270	88	86	0	1	0
5271126	5271	88	86	0	1	0
5271891	5272	88	86	0	1	0
5272656	5273	88	86	0	1	0
5273422	5273	88	86	0	1	0
5274187	5274	88	86	0	1	0
5274953	5275	88	86	0	1	0
5275718	5276	88	86	0	1	0
5276484	5276	88	86	0	1	0
5277249	5277	88	86	0	1	0
5278015	5278	88	86	0	1	0
5278781	5279	88	86	0	1	0
5279546	5280	88	86	0	1	0
5280312	5280	88	86	0	1	0
5281077	5281	88	86	0	1	0
5281843	5282	88	86	0	1	0
5282608	5283	88	86	0	1	0
5283374	5283	88	86	0	1	0
5284139	5284	88	86	0	1	0
5284904	5285	88	86	0	1	0
5285669	5286	88	86	0	1	0
5286435	5286	88	86	0	1	0
5287200	5287	88	86	0	1	0
5287966	5288	88	86	0	1	0
5288732	5289	88	86	0	1	0
5289497	5289	88	86	0	1	0
5290263	5290	88	86	0	1	0
5291028	5291	88	86	0	1	0
5291794	5292	88	86	0	1	0
5292559	5293	88	86	0	1	0
5293325	5293	88	86	0	1	0
5294090	5294	88	86	0	1	0
5294856	5295	88	86	0	1	0
5295621	5296	88	86	0	1	0
5296387	5296	88	86	0	1	0
5297152	5297	88	86	0	1	0
5297917	5298	88	86	0	1	0
5298683	5299	88	86	0	1	0
5299448	5299	88	86	0	1	0
5300214	5300	88	86	0	1	0
5300979	5301	88	86	0	1	0
5301745	5302	88	86	0	1	0
5302510	5303	88	86	0	1	0
5303276	5303	88	86	0	1	0
5304041	5304	88	86	0	1	0
5304807	5305	88	86	0	1	0
5305572	5306	88	86	0	1	0
5306338	5306	88	86	0	1	0
5307103	5307	88	86	0	1	0
5307869	5308	88	86	0	1	0
5308635	5309	88	86	0	1	0
5309400	5309	88	86	0	1	0
5310166	5310	88	86	0	1	0
5310930	5311	88	86	0	1	0
5311696	5312	88	86	0	1	0
5312461	5312	88	86	0	1	0
5313227	5313	88	86	0	1	0
5313992	5314	88	86	0	1	0
5314758	5315	88	86	0	1	0
5315523	5316	88	86	0	1	0
5316289	5316	88	86	0	1	0
5317054	5317	88	86	0	1	0
5317820	5318	88	86	0	1	0
5318586	5319	88	86	0	1	0
5319351	5319	88	86	0	1	0
5320117	5320	88	86	0	1	0
5320882	5321	88	86	0	1	0
5321648	5322	88	86	0	1	0
5322413	5322	88	86	0	1	0
5323179	5323	88	86	0	1	0
5323943	5324	88	86	0	1	0
5324709	5325	88	86	0	1	0
5325474	5325	88	86	0	1	0
5326240	5326	88	86	0	1	0
5327005	5327	88	86	0	1	0
5327771	5328	88	86	0	1	0
5328537	5329	88	86	0	1	0
5329302	5329	88	86	0	1	0
5330068	5330	88	86	0	1	0
5330833	5331	88	86	0	1	0
5331599	5332	88	86	0	1	0
5332364	5332	88	86	0	1	0
5333130	5333	88	86	0	1	0
5333895	5334	88	86	0	1	0
5334661	5335	88	86	0	1	0
5335426	5335	88	86	0	1	0
5336192	5336	88	86	0	1	0
5336956	5337	88	86	0	1	0
5337722	5338	88	86	0	1	0
5338488	5338	88	86	0	1	0
5339253	5339	88	86	0	1	0
5340019	5340	88	86	0	1	0
5340784	5341	88	86	0	1	0
5341550	5342	88	86	0	1	0
5342315	5342	88	86	0	1	0
5343081	5343	88	86	0	1	0
5343846	5344	88	86	0	1	0
5344612	5345	88	86	0	1	0
5345377	5345	88	86	0	1	0
5346143	5346	88	86	0	1	0
5346908	5347	88	86	0	1	0
5347674	5348	88	86	0	1	0
5348440	5348	88	86	0	1	0
5349204	5349	88	86	0	1	0
5349970	5350	88	86	0	1	0
5350735	5351	88	86	0	1	0
5351501	5352	88	86	0	1	0
5352266	5352	88	86	0	1	0
5353032	5353	88	86	0	1	0
5353797	5354	88	86	0	1	0
5354563	5355	88	86	0	1	0
5355328	5355	88	86	0	1	0
5356094	5356	88	86	0	1	0
5356860	5357	88	86	0	1	0
5357625	5358	88	86	0	1	0
5358391	5358	88	86	0	1	0
5359156	5359	88	86	0	1	0
5359922	5360	88	86	0	1	0
5360687	5361	88	86	0	1	0
5361453	5361	88	86	0	1	0
5362217	5362	88	86	0	1	0
5362983	5363	88	86	0	1	0
5363748	5364	88	86	0	1	0
5364514	5365	88	86	0	1	0
5365279	5365	88	86	0	1	0
5366045	5366	88	86	0	1	0
5366811	5367	88	86	0	1	0
5367576	5368	88	86	0	1	0
5368342	5368	88	86	0	1	0
5369107	5369	88	86	0	1	0
5369873	5370	88	86	0	1	0
5370638	5371	88	86	0	1	0
5371404	5371	88	86	0	1	0
5372169	5372	88	86	0	1	0
5372935	5373	88	86	0	1	0
5373700	5374	88	86	0	1	0
5374466	5374	88	86	0	1	0
5375230	5375	88	86	0	1	0
5375996	5376	88	86	0	1	0
5376762	5377	88	86	0	1	0
5377527	5378	88	86	0	1	0
5378293	5378	88	86	0	1	0
5379058	5379	88	86	0	1	0
5379824	5380	88	86	0	1	0
5380589	5381	88	86	0	1	0
5381355	5381	88	86	0	1	0
5382120	5382	88	86	0	1	0
5382886	5383	88	86	0	1	0
5383651	5384	88	86	0	1	0
5384417	5384	88	86	0	1	0
5385182	5385	88	86	0	1	0
5385948	5386	88	86	0	1	0
5386714	5387	88	86	0	1	0
5387479	5387	88	86	0	1	0
5388244	5388	88	86	0	1	0
5389009	5389	88	86	0	1	0
5389775	5390	88	86	0	1	0
5390540	5391	88	86	0	1	0
5391306	5391	88	86	0	1	0
5392071	5392	88	86	0	1	0
5392837	5393	88	86	0	1	0
5393602	5394	88	86	0	1	0
5394368	5394	88	86	0	1	0
5395133	5395	88	86	0	1	0
5395899	5396	88	86	0	1	0
5396665	5397	88	86	0	1	0
5397430	5397	88	86	0	1	0
5398196	5398	88	86	0	1	0
5398961	5399	88	86	0	1	0
5399727	5400	88	86	0	1	0
5400492	5400	88	86	0	1	0
5401257	5401	88	86	0	1	0
5402022	5402	88	86	0	1	0
5402788	5403	88	86	0	1	0
5403553	5404	88	86	0	1	0
5404319	5404	88	86	0	1	0
5405084	5405	88	86	0	1	0
5405850	5406	88	86	0	1	0
5406616	5407	88	86	0	1	0
5407381	5407	88	86	0	1	0
5408147	5408	88	86	0	1	0
5408912	5409	88	86	0	1	0
5409678	5410	88	86	0	1	0
5410443	5410	88	86	0	1	0
5411209	5411	88	86	0	1	0
5411974	5412	88	86	0	1	0
5412740	5413	88	86	0	1	0
5413505	5414	88	86	0	1	0
5414270	5414	88	86	0	1	0
5415035	5415	88	86	0	1	0
5415801	5416	88	86	0	1	0
5416567	5417	88	86	0	1	0
5417332	5417	88	86	0	1	0
5418098	5418	88	86	0	1	0
5418863	5419	88	86	0	1	0
5419629	5420	88	86	0	1	0
5420394	5420	88	86	0	1	0
5421160	5421	88	86	0	1	0
5421925	5422	88	86	0	1	0
5422691	5423	88	86	0	1	0
5423456	5423	88	86	0	1	0
5424222	5424	88	86	0	1	0
5424987	5425	88	86	0	1	0
5425753	5426	88	86	0	1	0
5426519	5427	88	86	0	1	0
5427283	5427	88	86	0	1	0
5428049	5428	88	86	0	1	0
5428814	5429	88	86	0	1	0
5429580	5430	88	86	0	1	0
5430345	5430	88	86	0	1	0
5431111	5431	88	86	0	1	0
5431876	5432	88	86	0	1	0
5432642	5433	88	86	0	1	0
5433407	5433	88	86	0	1	0
5434173	5434	88	86	0	1	0
5434938	5435	88	86	0	1	0
5435704	5436	88	86	0	1	0
5436470	5436	88	86	0	1	0
5437235	5437	88	86	0	1	0
5438001	5438	88	86	0	1	0
5438766	5439	88	86	0	1	0
5439532	5440	88	86	0	1	0
5440296	5440	88	86	0	1	0
5441062	5441	88	86	0	1	0
5441827	5442	88	86	0	1	0
5442593	5443	88	86	0	1	0
5443358	5443	88	86	0	1	0
5444124	5444	88	86	0	1	0
5444889	5445	88	86	0	1	0
5445655	5446	88	86	0	1	0
5446421	5446	88	86	0	1	0
5447186	5447	88	86	0	1	0
5447952	5448	88	86	0	1	0
5448717	5449	88	86	0	1	0
5449483	5449	88	86	0	1	0
5450248	5450	88	86	0	1	0
5451014	5451	88	86	0	1	0
5451779	5452	88	86	0	1	0
5452545	5453	88	86	0	1	0
5453309	5453	88	86	0	1	0
5454075	5454	88	86	0	1	0
5454840	5455	88	86	0	1	0
5455606	5456	88	86	0	1	0
5456372	5456	88	86	0	1	0
5457137	5457	88	86	0	1	0
5457903	5458	88	86	0	1	0
5458668	5459	88	86	0	1	0
5459434	5459	88	86	0	1	0
5460199	5460	88	86	0	1	0
5460965	5461	88	86	0	1	0
5461730	5462	88	86	0	1	0
5462496	5462	88	86	0	1	0
5463261	5463	88	86	0	1	0
5464027	5464	88	86	0	1	0
5464793	5465	88	86	0	1	0
5465558	5466	88	86	0	1	0
5466323	5466	88	86	0	1	0
5467088	5467	88	86	0	1	0
5467854	5468	88	86	0	1	0
5468619	5469	88	86	0	1	0
5469385	5469	88	86	0	1	0
5470150	5470	88	86	0	1	0
5470916	5471	88	86	0	1	0
5471681	5472	88	86	0	1	0
5472447	5472	88	86	0	1	0
5473212	5473	88	86	0	1	0
5473978	5474	88	86	0	1	0
5474744	5475	88	86	0	1	0
5475509	5476	88	86	0	1	0
5476275	5476	88	86	0	1	0
5477040	5477	88	86	0	1	0
5477806	5478	88	86	0	1	0
5478571	5479	88	86	0	1	0
5479336	5479	88	86	0	1	0
5480101	5480	88	86	0	1	0
5480867	5481	88	86	0	1	0
5481632	5482	88	86	0	1	0
5482398	5482	88	86	0	1	0
5483163	5483	88	86	0	1	0
5483929	5484	88	86	0	1	0
5484695	5485	88	86	0	1	0
5485460	5485	88	86	0	1	0
5486226	5486	88	86	0	1	0
5486991	5487	88	86	0	1	0
5487757	5488	88	86	0	1	0
5488522	5489	88	86	0	1	0
5489288	5489	88	86	0	1	0
5490053	5490	88	86	0	1	0
5490819	5491	88	86	0	1	0
5491584	5492	88	86	0	1	0
5492349	5492	88	86	0	1	0
5493114	5493	88	86	0	1	0
5493880	5494	88	86	0	1	0
5494646	5495	88	86	0	1	0
5495411	5495	88	86	0	1	0
5496177	5496	88	86	0	1	0
5496942	5497	88	86	0	1	0
5497708	5498	88	86	0	1	0
5498473	5498	88	86	0	1	0
5499239	5499	88	86	0	1	0
5500004	5500	88	86	0	1	0
5500770	5501	88	86	0	1	0
5501535	5502	88	86	0	1	0
5502301	5502	88	86	0	1	0
5503066	5503	88	86	0	1	0
5503832	5504	88	86	0	1	0
5504598	5505	88	86	0	1	0
5505362	5505	88	86	0	1	0
5506128	5506	88	86	0	1	0
5506893	5507	88	86	0	1	0
5507659	5508	88	86	0	1	0
5508424	5508	88	86	0	1	0
5509190	5509	88	86	0	1	0
5509955	5510	88	86	0	1	0
5510721	5511	88	86	0	1	0
5511486	5511	88	86	0	1	0
5512252	5512	88	86	0	1	0
5513017	5513	88	86	0	1	0
5513783	5514	88	86	0	1	0
5514549	5515	88	86	0	1	0
5515314	5515	88	86	0	1	0
5516080	5516	88	86	0	1	0
5516845	5517	88	86	0	1	0
5517611	5518	88	86	0	1	0
5518375	5518	88	86	0	1	0
5519141	5519	88	86	0	1	0
5519906	5520	88	86	0	1	0
5520672	5521	88	86	0	1	0
5521437	5521	88	86	0	1	0
5522203	5522	88	86	0	1	0
5522968	5523	88	86	0	1	0
5523734	5524	88	86	0	1	0
5524500	5525	88	86	0	1	0
5525265	5525	88	86	0	1	0
5526031	5526	88	86	0	1	0
5526796	5527	88	86	0	1	0
5527562	5528	88	86	0	1	0
5528327	5528	88	86	0	1	0
5529093	5529	88	86	0	1	0
5529858	5530	88	86	0	1	0
5530624	5531	88	86	0	1	0
5531388	5531	88	86	0	1	0
5532154	5532	88	86	0	1	0
5532919	5533	88	86	0	1	0
5533685	5534	88	86	0	1	0
5534451	5534	88	86	0	1	0
5535216	5535	88	86	0	1	0
5535982	5536	88	86	0	1	0
5536747	5537	88	86	0	1	0
5537513	5538	88	86	0	1	0
5538278	5538	88	86	0	1	0
5539044	5539	88	86	0	1	0
5539809	5540	88	86	0	1	0
5540575	5541	88	86	0	1	0
5541340	5541	88	86	0	1	0
5542106	5542	88	86	0	1	0
5542872	5543	88	86	0	1	0
5543636	5544	88	86	0	1	0
5544402	5544	88	86	0	1	0
5545167	5545	88	86	0	1	0
5545933	5546	88	86	0	1	0
5546698	5547	88	86	0	1	0
5547464	5547	88	86	0	1	0
5548229	5548	88	86	0	1	0
5548995	5549	88	86	0	1	0
5549760	5550	88	86	0	1	0
5550526	5551	88	86	0	1	0
5551291	5551	88	86	0	1	0
5552057	5552	88	86	0	1	0
5552823	5553	88	86	0	1	0
5553588	5554	88	86	0	1	0
5554354	5554	88	86	0	1	0
5555119	5555	88	86	0	1	0
5555885	5556	88	86	0	1	0
5556649	5557	88	86	0	1	0
5557415	5557	88	86	0	1	0
5558180	5558	88	86	0	1	0
5558946	5559	88	86	0	1	0
5559711	5560	88	86	0	1	0
5560477	5560	88	86	0	1	0
5561242	5561	88	86	0	1	0
5562008	5562	88	86	0	1	0
5562774	5563	88	86	0	1	0
5563539	5564	88	86	0	1	0
5564305	5564	88	86	0	1	0
5565070	5565	88	86	0	1	0
5565836	5566	88	86	0	1	0
5566601	5567	88	86	0	1	0
5567367	5567	88	86	0	1	0
5568132	5568	88	86	0	1	0
5568898	5569	88	86	0	1	0
5569662	5570	88	86	0	1	0
5570428	5570	88	86	0	1	0
5571193	5571	88	86	0	1	0
5571959	5572	88	86	0	1	0
5572725	5573	88	86	0	1	0
5573490	5573	88	86	0	1	0
5574256	5574	88	86	0	1	0
5575021	5575	88	86	0	1	0
5575787	5576	88	86	0	1	0
5576552	5577	88	86	0	1	0
5577318	5577	88	86	0	1	0
5578083	5578	88	86	0	1	0
5578849	5579	88	86	0	1	0
5579614	5580	88	86	0	1	0
5580380	5580	88	86	0	1	0
5581145	5581	88	86	0	1	0
5581911	5582	88	86	0	1	0
5582676	5583	88	86	0	1	0
5583441	5583	88	86	0	1	0
5584207	5584	88	86	0	1	0
5584972	5585	88	86	0	1	0
5585738	5586	88	86	0	1	0
5586503	5587	88	86	0	1	0
5587269	5587	88	86	0	1	0
5588034	5588	88	86	0	1	0
5588800	5589	88	86	0	1	0
5589565	5590	88	86	0	1	0
5590331	5590	88	86	0	1	0
5591096	5591	88	86	0	1	0
5591862	5592	88	86	0	1	0
5592628	5593	88	86	0	1	0
5593393	5593	88	86	0	1	0
5594159	5594	88	86	0	1	0
5594924	5595	88	86	0	1	0
5595689	5596	88	86	0	1	0
5596454	5596	88	86	0	1	0
5597220	5597	88	86	0	1	0
5597985	5598	88	86	0	1	0
5598751	5599	88	86	0	1	0
5599516	5600	88	86	0	1	0
5600282	5600	88	86	0	1	0
5601047	5601	88	86	0	1	0
5601813	5602	88	86	0	1	0
5602579	5603	88	86	0	1	0
5603344	5603	88	86	0	1	0
5604110	5604	88	86	0	1	0
5604875	5605	88	86	0	1	0
5605641	5606	88	86	0	1	0
5606406	5606	88	86	0	1	0
5607172	5607	88	86	0	1	0
5607937	5608	88	86	0	1	0
5608702	5609	88	86	0	1	0
5609467	5609	88	86	0	1	0
5610233	5610	88	86	0	1	0
5610999	5611	88	86	0	1	0
5611764	5612	88	86	0	1	0
5612530	5613	88	86	0	1	0
5613295	5613	88	86	0	1	0
5614061	5614	88	86	0	1	0
5614826	5615	88	86	0	1	0
5615592	5616	88	86	0	1	0
5616357	5616	88	86	0	1	0
5617123	5617	88	86	0	1	0
5617888	5618	88	86	0	1	0
5618654	5619	88	86	0	1	0
5619419	5619	88	86	0	1	0
5620185	5620	88	86	0	1	0
5620951	5621	88	86	0	1	0
5621715	5622	88	86	0	1	0
5622481	5622	88	86	0	1	0
5623246	5623	88	86	0	1	0
5624012	5624	88	86	0	1	0
5624777	5625	88	86	0	1	0
5625543	5626	88	86	0	1	0
5626308	5626	88	86	0	1	0
5627074	5627	88	86	0	1	0
5627839	5628	88	86	0	1	0
5628605	5629	88	86	0	1	0
5629370	5629	88	86	0	1	0
5630136	5630	88	86	0	1	0
5630902	5631	88	86	0	1	0
5631667	5632	88	86	0	1	0
5632433	5632	88	86	0	1	0
5633198	5633	88	86	0	1	0
5633964	5634	88	86	0	1	0
5634728	5635	88	86	0	1	0
5635494	5635	88	86	0	1	0
5636259	5636	88	86	0	1	0
5637025	5637	88	86	0	1	0
5637790	5638	88	86	0	1	0
5638556	5639	88	86	0	1	0
5639321	5639	88	86	0	1	0
5640087	5640	88	86	0	1	0
5640853	5641	88	86	0	1	0
5641618	5642	88	86	0	1	0
5642384	5642	88	86	0	1	0
5643149	5643	88	86	0	1	0
5643915	5644	88	86	0	1	0
5644680	5645	88	86	0	1	0
5645446	5645	88	86	0	1	0
5646211	5646	88	86	0	1	0
5646977	5647	88	86	0	1	0
5647741	5648	88	86	0	1	0
5648507	5649	88	86	0	1	0
5649272	5649	88	86	0	1	0
5650038	5650	88	86	0	1	0
5650804	5651	88	86	0	1	0
5651569	5652	88	86	0	1	0
5652335	5652	88	86	0	1	0
5653100	5653	88	86	0	1	0
5653866	5654	88	86	0	1	0
5654631	5655	88	86	0	1	0
5655397	5655	88	86	0	1	0
5656162	5656	88	86	0	1	0
5656928	5657	88	86	0	1	0
5657693	5658	88	86	0	1	0
5658459	5658	88	86	0	1	0
5659224	5659	88	86	0	1	0
5659990	5660	88	86	0	1	0
5660755	5661	88	86	0	1	0
5661520	5662	88	86	0	1	0
5662286	5662	88	86	0	1	0
5663051	5663	88	86	0	1	0
5663817	5664	88	86	0	1	0
5664582	5665	88	86	0	1	0
5665348	5665	88	86	0	1	0
5666113	5666	88	86	0	1	0
5666879	5667	88	86	0	1	0
5667644	5668	88	86	0	1	0
5668410	5668	88	86	0	1	0
5669175	5669	88	86	0	1	0
5669941	5670	88	86	0	1	0
5670707	5671	88	86	0	1	0
5671472	5671	88	86	0	1	0
5672238	5672	88	86	0	1	0
5673003	5673	88	86	0	1	0
5673768	5674	88	86	0	1	0
5674533	5675	88	86	0	1	0
5675299	5675	88	86	0	1	0
5676064	5676	88	86	0	1	0
5676830	5677	88	86	0	1	0
5677595	5678	88	86	0	1	0
5678361	5678	88	86	0	1	0
5679127	5679	88	86	0	1	0
5679892	5680	88	86	0	1	0
5680658	5681	88	86	0	1	0
5681423	5681	88	86	0	1	0
5682189	5682	88	86	0	1	0
5682954	5683	88	86	0	1	0
5683720	5684	88	86	0	1	0
5684485	5684	88	86	0	1	0
5685251	5685	88	86	0	1	0
5686016	5686	88	86	0	1	0
5686781	5687	88	86	0	1	0
5687546	5688	88	86	0	1	0
5688312	5688	88	86	0	1	0
5689078	5689	88	86	0	1	0
5689843	5690	88	86	0	1	0
5690609	5691	88	86	0	1	0
5691374	5691	88	86	0	1	0
5692140	5692	88	86	0	1	0
5692905	5693	88	86	0	1	0
5693671	5694	88	86	0	1	0
5694436	5694	88	86	0	1	0
5695202	5695	88	86	0	1	0
5695967	5696	88	86	0	1	0
5696733	5697	88	86	0	1	0
5697498	5697	88	86	0	1	0
5698264	5698	88	86	0	1	0
5699030	5699	88	86	0	1	0
5699794	5700	88	86	0	1	0
5700560	5701	88	86	0	1	0
5701325	5701	88	86	0	1	0
5702091	5702	88	86	0	1	0
5702856	5703	88	86	0	1	0
5703622	5704	88	86	0	1	0
5704387	5704	88	86	0	1	0
5705153	5705	88	86	0	1	0
5705918	5706	88	86	0	1	0
5706684	5707	88	86	0	1	0
5707449	5707	88	86	0	1	0
5708215	5708	88	86	0	1	0
5708981	5709	88	86	0	1	0
5709746	5710	88	86	0	1	0
5710512	5711	88	86	0	1	0
5711277	5711	88	86	0	1	0
5712043	5712	88	86	0	1	0
5712807	5713	88	86	0	1	0
5713573	5714	88	86	0	1	0
5714338	5714	88	86	0	1	0
5715104	5715	88	86	0	1	0
5715869	5716	88	86	0	1	0
5716635	5717	88	86	0	1	0
5717400	5717	88	86	0	1	0
5718166	5718	88	86	0	1	0
5718932	5719	88	86	0	1	0
5719697	5720	88	86	0	1	0
5720463	5720	88	86	0	1	0
5721228	5721	88	86	0	1	0
5721994	5722	88	86	0	1	0
5722759	5723	88	86	0	1	0
5723525	5724	88	86	0	1	0
5724290	5724	88	86	0	1	0
5725056	5725	88	86	0	1	0
5725820	5726	88	86	0	1	0
5726586	5727	88	86	0	1	0
5727351	5727	88	86	0	1	0
5728117	5728	88	86	0	1	0
5728883	5729	88	86	0	1	0
5729648	5730	88	86	0	1	0
5730414	5730	88	86	0	1	0
5731179	5731	88	86	0	1	0
5731945	5732	88	86	0	1	0
5732710	5733	88	86	0	1	0
5733476	5733	88	86	0	1	0
5734241	5734	88	86	0	1	0
5735007	5735	88	86	0	1	0
5735772	5736	88	86	0	1	0
5736538	5737	88	86	0	1	0
5737304	5737	88	86	0	1	0
5738068	5738	88	86	0	1	0
5738834	5739	88	86	0	1	0
5739599	5740	88	86	0	1	0
5740365	5740	88	86	0	1	0
5741130	5741	88	86	0	1	0
5741896	5742	88	86	0	1	0
5742661	5743	88	86	0	1	0
5743427	5743	88	86	0	1	0
5744192	5744	88	86	0	1	0
5744958	5745	88	86	0	1	0
5745723	5746	88	86	0	1	0
5746489	5746	88	86	0	1	0
5747255	5747	88	86	0	1	0
5748020	5748	88	86	0	1	0
5748786	5749	88	86	0	1	0
5749551	5750	88	86	0	1	0
5750317	5750	88	86	0	1	0
5751081	5751	88	86	0	1	0
5751847	5752	88	86	0	1	0
5752612	5753	88	86	0	1	0
5753378	5753	88	86	0	1	0
5754143	5754	88	86	0	1	0
5754909	5755	88	86	0	1	0
5755674	5756	88	86	0	1	0
5756440	5756	88	86	0	1	0
5757206	5757	88	86	0	1	0
5757971	5758	88	86	0	1	0
5758737	5759	88	86	0	1	0
5759502	5760	88	86	0	1	0
5760268	5760	88	86	0	1	0
5761033	5761	88	86	0	1	0
5761799	5762	88	86	0	1	0
5762564	5763	88	86	0	1	0
5763330	5763	88	86	0	1	0
5764094	5764	88	86	0	1	0
5764860	5765	88	86	0	1	0
5765625	5766	88	86	0	1	0
5766391	5766	88	86	0	1	0
5767157	5767	88	86	0	1	0
5767922	5768	88	86	0	1	0
5768688	5769	88	86	0	1	0
5769453	5769	88	86	0	1	0
5770219	5770	88	86	0	1	0
5770984	5771	88	86	0	1	0
5771750	5772	88	86	0	1	0
5772515	5773	88	86	0	1	0
5773281	5773	88	86	0	1	0
5774046	5774	88	86	0	1	0
5774812	5775	88	86	0	1	0
5775577	5776	88	86	0	1	0
5776343	5776	88	86	0	1	0
5777108	5777	88	86	0	1	0
5777873	5778	88	86	0	1	0
5778639	5779	88	86	0	1	0
5779404	5779	88	86	0	1	0
5780170	5780	88	86	0	1	0
5780935	5781	88	86	0	1	0
5781701	5782	88	86	0	1	0
5782466	5782	88	86	0	1	0
5783232	5783	88	86	0	1	0
5783997	5784	88	86	0	1	0
5784763	5785	88	86	0	1	0
5785528	5786	88	86	0	1	0
5786294	5786	88	86	0	1	0
5787060	5787	88	86	0	1	0
5787825	5788	88	86	0	1	0
5788591	5789	88	86	0	1	0
5789356	5789	88	86	0	1	0
5790121	5790	88	86	0	1	0
5790886	5791	88	86	0	1	0
5791652	5792	88	86	0	1	0
5792417	5792	88	86	0	1	0
5793183	5793	88	86	0	1	0
5793948	5794	88	86	0	1	0
5794714	5795	88	86	0	1	0
5795479	5795	88	86	0	1	0
5796245	5796	88	86	0	1	0
5797011	5797	88	86	0	1	0
5797776	5798	88	86	0	1	0
5798542	5799	88	86	0	1	0
5799307	5799	88	86	0	1	0
5800073	5800	88	86	0	1	0
5800838	5801	88	86	0	1	0
